FID,pointid,grid_code,reforest,recultivat,area,RASTERVALU,Longitude,Latitude,lu
144397,211799,130634,2,8,225000,2.25,822172,4182148,0
144398,211801,130922,2,8,369000,3.69,1008762,4182285,0
144402,211810,130682,2,8,191700,1.917,865667,4182144,0
144403,211811,130631,2,8,1092600,10.926,877083,4182525,0
144410,211826,130126,2,8,83700,0.837,762572,4181923,0
144416,211836,130922,2,8,108000,1.08,1013172,4181880,0
144420,211841,130682,2,8,234000,2.34,852941,4181932,0
144421,211844,130922,2,8,155700,1.557,1010371,4181894,0
144431,211858,130634,2,8,553500,5.535,841568,4181962,0
144436,211865,130682,2,8,54900,0.549,859402,4181659,0
144439,211871,130682,2,8,90000,0.9,857420,4181617,0
144440,211872,130682,2,8,887400,8.874,861906,4182107,0
144441,211873,130922,2,8,58500,0.585,1001961,4181647,0
144443,211879,130126,2,8,49500,0.495,763339,4181608,0
144444,211880,130125,2,8,320400,3.204,804280,4181779,0
144457,211902,130634,2,8,1136700,11.367,835436,4182030,0
144458,211903,130682,2,8,282600,2.826,860259,4181635,0
144459,211904,130682,2,8,38700,0.387,863019,4181483,0
144464,211914,130634,2,8,247500,2.475,825210,4181684,0
144470,211930,130634,2,8,316800,3.168,821313,4181452,0
144475,211940,130631,2,8,898200,8.982,879090,4181938,0
144478,211946,130983,2,8,318600,3.186,1077149,4181456,0
144482,211951,130634,2,8,616500,6.165,816005,4181906,0
144483,211951,130634,2,8,616500,6.165,816005,4181906,0
144486,211958,130125,2,8,257400,2.574,808743,4181357,0
144499,211975,130634,2,8,468000,4.68,843325,4181417,0
144503,211984,130682,2,8,59400,0.594,867502,4181073,0
144512,212000,130922,2,8,169200,1.692,1016738,4181073,0
144517,212012,130922,2,8,170100,1.701,994399,4181110,0
144518,212012,130922,2,8,170100,1.701,994399,4181110,0
144519,212013,130983,2,8,43200,0.432,1073964,4181030,0
144524,212026,130922,2,8,141300,1.413,1003402,4180918,0
144543,212065,130125,2,8,159300,1.593,793584,4180993,0
144544,212070,130983,2,8,36000,0.36,1074384,4180711,0
144555,212085,130983,2,8,72000,0.72,1074102,4180559,0
144560,212096,130125,2,8,174600,1.746,812772,4180613,0
144561,212097,130634,2,8,139500,1.395,816435,4180635,0
144562,212098,130634,2,8,204300,2.043,829220,4180658,0
144567,212106,130634,2,8,629100,6.291,822231,4180823,0
144573,212117,130634,2,8,54900,0.549,842006,4180394,0
144574,212119,130631,2,8,233100,2.331,878040,4180574,0
144579,212132,130683,2,8,747000,7.47,880552,4180665,0
144580,212138,130682,2,8,220500,2.205,844075,4180454,0
144601,212177,130634,2,8,316800,3.168,823191,4180360,0
144608,212193,130131,2,8,62100,0.621,753385,4180044,0
144609,212195,130125,2,8,78300,0.783,792488,4180021,0
144615,212205,130921,2,8,88200,0.882,1023073,4180057,0
144616,212206,130637,2,8,101700,1.017,897938,4180037,0
144617,212207,130984,2,8,900,0.009,978697,4179832,0
144621,212214,130984,2,8,368100,3.681,974759,4180123,0
144625,212223,130921,2,8,567000,5.67,1017554,4180416,0
144633,212240,130637,2,8,768600,7.686,888020,4180128,0
144644,212264,130984,2,8,804600,8.046,991859,4179976,0
144645,212268,130634,2,8,895500,8.955,834624,4180221,0
144650,212274,130922,2,8,138600,1.386,999640,4179702,0
144653,212277,130682,2,8,626400,6.264,864501,4179907,0
144662,212293,130921,2,8,60300,0.603,1006791,4179613,0
144682,212340,130634,2,8,808200,8.082,836083,4179675,0
144686,212348,130921,2,8,171900,1.719,1017948,4179352,0
144691,212362,130682,2,8,344700,3.447,869071,4179325,0
144704,212385,130125,2,8,88200,0.882,807780,4179053,0
144707,212395,130125,2,8,83700,0.837,799191,4179002,0
144713,212408,130682,2,8,144900,1.449,860279,4179073,0
144715,212412,130983,2,8,83700,0.837,1067545,4178958,0
144720,212419,130125,2,8,82800,0.828,805788,4178830,0
144729,212438,130682,2,8,56700,0.567,859714,4178782,0
144730,212442,130683,2,8,1071900,10.719,885271,4179110,0
144731,212442,130683,2,8,1071900,10.719,885271,4179110,0
144743,212461,130922,2,8,232200,2.322,1003191,4178895,0
144744,212462,130921,2,8,1136700,11.367,1011262,4179287,0
144754,212473,130126,2,8,59400,0.594,776630,4178553,0
144757,212480,130683,2,8,94500,0.945,880787,4178567,0
144759,212485,130125,2,8,693900,6.939,816809,4179079,0
144760,212486,130634,2,8,2303100,23.031,833111,4179610,0
144764,212493,130682,2,8,48600,0.486,845032,4178447,0
144772,212516,130682,2,8,1156500,11.565,866360,4179397,0
144777,212525,130983,2,8,85500,0.855,1078048,4178353,0
144783,212531,130634,2,8,685800,6.858,834609,4178536,0
144784,212533,130682,2,8,647100,6.471,868335,4178711,0
144789,212545,130682,2,8,603000,6.03,861390,4178583,0
144790,212546,130631,2,8,55800,0.558,879364,4178234,0
144796,212556,130984,2,8,469800,4.698,984813,4178456,0
144799,212561,130634,2,8,1215000,12.15,839121,4178890,0
144800,212562,130634,2,8,41400,0.414,841714,4178156,0
144807,212579,130682,2,8,100800,1.008,865422,4178154,0
144810,212585,130682,2,8,44100,0.441,844621,4178010,0
144813,212589,130682,2,8,48600,0.486,844248,4177987,0
144817,212599,130126,2,8,57600,0.576,785960,4177970,0
144826,212614,130983,2,8,288000,2.88,1038553,4178043,0
144830,212621,130131,2,8,55800,0.558,749447,4177827,0
144831,212622,130634,2,8,100800,1.008,832725,4177974,0
144833,212628,130921,2,8,79200,0.792,1002996,4177725,0
144838,212636,130125,2,8,306000,3.06,792550,4177832,0
144839,212637,130682,2,8,879300,8.793,863408,4178054,0
144843,212645,130634,2,8,95400,0.954,833257,4177797,0
144844,212646,130634,2,8,548100,5.481,840577,4177862,0
144851,212657,130125,2,8,283500,2.835,810671,4177749,0
144853,212666,130634,2,8,350100,3.501,832059,4177681,0
144855,212669,130683,2,8,37800,0.378,882163,4177484,0
144861,212683,130682,2,8,439200,4.392,868883,4177617,0
144870,212694,130126,2,8,34200,0.342,776157,4177313,0
144872,212701,130682,2,8,82800,0.828,844871,4177298,0
144873,212703,130634,2,8,99900,0.999,836876,4177414,0
144878,212710,130126,2,8,115200,1.152,779526,4177295,0
144883,212721,130926,2,8,175500,1.755,937852,4177342,0
144890,212733,130682,2,8,597600,5.976,865269,4177422,0
144895,212738,130634,2,8,513900,5.139,835209,4177460,0
144903,212750,130125,2,8,197100,1.971,815298,4177042,0
144908,212758,130131,2,8,33300,0.333,738554,4176964,0
144909,212760,130921,2,8,191700,1.917,994962,4177210,0
144913,212773,130634,2,8,594900,5.949,841565,4177192,0
144915,212777,130131,2,8,34200,0.342,749575,4176884,0
144917,212784,130634,2,8,50400,0.504,837770,4176809,0
144923,212795,130921,2,8,350100,3.501,1002968,4177027,0
144931,212817,130634,2,8,341100,3.411,836331,4176870,0
144936,212823,130125,2,8,65700,0.657,801434,4176648,0
144945,212844,130634,2,8,484200,4.842,823333,4176726,0
144948,212849,130682,2,8,488700,4.887,845084,4176619,0
144953,212860,130125,2,8,152100,1.521,798775,4176451,0
144962,212881,130125,2,8,117900,1.179,806624,4176464,0
144963,212882,130682,2,8,501300,5.013,874121,4176569,0
144964,212887,130984,2,8,130500,1.305,974563,4176452,0
144969,212898,130903,2,8,545400,5.454,1013294,4176594,0
144976,212922,130126,2,8,104400,1.044,781273,4176219,0
144985,212944,130926,2,8,45000,0.45,932131,4175983,0
144989,212954,130983,2,8,222300,2.223,1038309,4176067,0
144994,212968,130634,2,8,789300,7.893,825906,4176255,0
144996,212974,130125,2,8,523800,5.238,811763,4176357,0
145000,212979,130682,2,8,307800,3.078,844802,4176031,0
145001,212980,130682,2,8,911700,9.117,875233,4176287,0
145003,212988,130921,2,8,496800,4.968,1000484,4176074,0
145010,213000,130921,2,8,186300,1.863,1002458,4175910,0
145015,213007,130682,2,8,91800,0.918,848401,4175824,0
145024,213017,130125,2,8,352800,3.528,814057,4175889,0
145025,213018,130682,2,8,47700,0.477,846628,4175649,0
145032,213032,130125,2,8,99000,0.99,803384,4175728,0
145034,213036,130634,2,8,319500,3.195,838360,4175819,0
145035,213037,130682,2,8,775800,7.758,866473,4175936,0
145040,213054,130125,2,8,141300,1.413,799912,4175524,0
145046,213072,130921,2,8,114300,1.143,1002011,4175570,0
145054,213091,130634,2,8,78300,0.783,824058,4175341,0
145057,213101,130634,2,8,263700,2.637,840754,4175437,0
145058,213103,130921,2,8,225900,2.259,999354,4175379,0
145064,213114,130921,2,8,213300,2.133,1026304,4175396,0
145072,213130,130634,2,8,129600,1.296,824490,4175147,0
145074,213133,130634,2,8,76500,0.765,832856,4175007,0
145077,213142,130682,2,8,824400,8.244,869925,4175303,0
145078,213143,130683,2,8,942300,9.423,878764,4175303,0
145084,213151,130634,2,8,737100,7.371,831845,4175296,0
145089,213158,130984,2,8,21600,0.216,951233,4174834,0
145093,213166,130682,2,8,316800,3.168,845527,4175114,0
145102,213188,130634,2,8,813600,8.136,833688,4175272,0
145106,213195,130125,2,8,54000,0.54,793410,4174661,0
145107,213198,130921,2,8,157500,1.575,1006102,4174838,0
145124,213242,130126,2,8,114300,1.143,770792,4174435,0
145125,213243,130682,2,8,27000,0.27,868204,4174380,0
145128,213248,130126,2,8,206100,2.061,786654,4174663,0
145131,213256,130682,2,8,572400,5.724,867083,4174674,0
145132,213258,130921,2,8,450000,4.5,1004952,4174706,0
145133,213261,130125,2,8,471600,4.716,819404,4174517,0
145139,213270,130682,2,8,184500,1.845,861031,4174356,0
145144,213284,130634,2,8,841500,8.415,841560,4175186,0
145145,213284,130634,2,8,841500,8.415,841560,4175186,0
145150,213291,130125,2,8,153000,1.53,800917,4174322,0
145158,213307,130682,2,8,203400,2.034,844317,4174214,0
145164,213327,130926,2,8,30600,0.306,933199,4173974,0
145169,213345,130634,2,8,170100,1.701,839940,4173950,0
145177,213364,130634,2,8,811800,8.118,838788,4174187,0
145178,213365,130682,2,8,41400,0.414,844266,4173751,0
145181,213371,130921,2,8,36900,0.369,999212,4173702,0
145184,213377,130682,2,8,449100,4.491,865171,4174009,0
145190,213392,130125,2,8,89100,0.891,810794,4173858,0
145191,213393,130634,2,8,690300,6.903,834338,4173980,0
145198,213406,130682,2,8,305100,3.051,861492,4173810,0
145199,213407,130682,2,8,175500,1.755,864315,4173646,0
145214,213440,130634,2,8,381600,3.816,824893,4173740,0
145222,213452,130682,2,8,63000,0.63,863451,4173343,0
145223,213453,130635,2,8,88200,0.882,912238,4173404,0
145235,213490,130682,2,8,180900,1.809,845633,4173276,0
145240,213501,130634,2,8,1097100,10.971,828586,4173501,0
145258,213549,130126,2,8,161100,1.611,787984,4173013,0
145259,213550,130634,2,8,76500,0.765,839234,4172885,0
145260,213550,130634,2,8,76500,0.765,839234,4172885,0
145262,213556,130125,2,8,738900,7.389,817697,4173362,0
145267,213567,130682,2,8,198900,1.989,842715,4172923,0
145273,213575,130634,2,8,375300,3.753,835828,4172925,0
145299,213634,130683,2,8,374400,3.744,880696,4172657,0
145305,213646,130634,2,8,857700,8.577,832663,4172843,0
145306,213647,130682,2,8,954900,9.549,869267,4173017,0
145313,213662,130924,2,8,74700,0.747,1084105,4172447,0
145323,213685,130921,2,8,235800,2.358,1001697,4172455,0
145330,213703,130125,2,8,123300,1.233,813827,4172292,0
145336,213716,130634,2,8,624600,6.246,829550,4172437,0
145342,213726,130634,2,8,745200,7.452,834195,4172457,0
145350,213746,130634,2,8,1050300,10.503,837106,4172744,0
145351,213747,130682,2,8,743400,7.434,840946,4172321,0
145353,213751,130682,2,8,194400,1.944,856703,4172062,0
145354,213752,130682,2,8,309600,3.096,857596,4172315,0
145358,213758,130125,2,8,300600,3.006,814823,4172044,0
145360,213763,130683,2,8,1682100,16.821,876060,4172955,0
145361,213763,130683,2,8,1682100,16.821,876060,4172955,0
145366,213775,130634,2,8,154800,1.548,838380,4172019,0
145368,213781,130682,2,8,735300,7.353,844034,4172227,0
145369,213782,130682,2,8,36000,0.36,857336,4171796,0
145377,213797,130682,2,8,356400,3.564,839680,4172178,0
145378,213799,130984,2,8,63000,0.63,969394,4171786,0
145385,213811,130682,2,8,209700,2.097,846437,4171893,0
145386,213812,130983,2,8,28800,0.288,1049746,4171661,0
145389,213815,130125,2,8,47700,0.477,820313,4171709,0
145392,213823,130125,2,8,65700,0.657,822967,4171671,0
145394,213828,130125,2,8,128700,1.287,813754,4171604,0
145395,213831,130921,2,8,1465200,14.652,1038154,4172183,0
145398,213842,130921,2,8,70200,0.702,1001750,4171510,0
145401,213850,130125,2,8,375300,3.753,806535,4171658,0
145406,213859,130983,2,8,66600,0.666,1040975,4171470,0
145412,213874,130984,2,8,93600,0.936,969073,4171548,0
145417,213893,130682,2,8,446400,4.464,859226,4171464,0
145418,213894,130921,2,8,65700,0.657,999277,4171354,0
145420,213903,130125,2,8,23400,0.234,813550,4171203,0
145426,213912,130125,2,8,279000,2.79,814653,4171290,0
145427,213914,130984,2,8,104400,1.044,965760,4171224,0
145430,213921,130125,2,8,61200,0.612,813963,4171102,0
145433,213926,130125,2,8,37800,0.378,820003,4171033,0
145434,213929,130921,2,8,85500,0.855,1035887,4171125,0
145437,213932,130125,2,8,121500,1.215,803287,4171086,0
145442,213945,130125,2,8,53100,0.531,810704,4171005,0
145443,213946,130125,2,8,1085400,10.854,812280,4171781,0
145444,213948,130634,2,8,91800,0.918,830161,4170978,0
145451,213963,130126,2,8,45900,0.459,792918,4170889,0
145456,213973,130125,2,8,19800,0.198,820026,4170722,0
145459,213985,130682,2,8,90900,0.909,863595,4170840,0
145460,213986,130921,2,8,48600,0.486,1007495,4170701,0
145464,213994,130682,2,8,108900,1.089,873652,4170748,0
145469,214000,130125,2,8,95400,0.954,810146,4170690,0
145470,214001,130682,2,8,208800,2.088,844521,4170742,0
145471,214004,130921,2,8,176400,1.764,992632,4170756,0
145474,214009,130921,2,8,210600,2.106,1003103,4170766,0
145476,214013,130635,2,8,115200,1.152,906803,4170609,0
145480,214022,130125,2,8,226800,2.268,805262,4170643,0
145484,214033,130682,2,8,276300,2.763,840940,4170473,0
145485,214034,130682,2,8,482400,4.824,842988,4170742,0
145487,214043,130682,2,8,324000,3.24,839960,4170662,0
145491,214052,130637,2,8,122400,1.224,891241,4170310,0
145497,214067,130682,2,8,269100,2.691,848106,4170415,0
145498,214068,130682,2,8,273600,2.736,864500,4170313,0
145503,214078,130125,2,8,333000,3.33,816231,4170516,0
145509,214092,130125,2,8,216900,2.169,801335,4170248,0
145510,214094,130682,2,8,455400,4.554,847157,4170336,0
145515,214102,130682,2,8,437400,4.374,846097,4170319,0
145521,214113,130126,2,8,173700,1.737,793472,4170252,0
145522,214117,130184,2,8,100800,1.008,838896,4170134,0
145523,214122,130682,2,8,271800,2.718,849194,4170068,0
145526,214130,130921,2,8,154800,1.548,1023613,4170047,0
145528,214132,130125,2,8,225000,2.25,804292,4170026,0
145529,214133,130682,2,8,320400,3.204,860885,4170126,0
145531,214137,130682,2,8,135900,1.359,851255,4169901,0
145533,214142,130921,2,8,246600,2.466,1002862,4170016,0
145535,214145,130682,2,8,119700,1.197,859483,4169811,0
145536,214146,130683,2,8,319500,3.195,888089,4170146,0
145537,214149,130983,2,8,33300,0.333,1056681,4169773,0
145541,214154,130125,2,8,567900,5.679,808349,4170184,0
145542,214156,130683,2,8,126000,1.26,888991,4169767,0
145546,214165,130682,2,8,46800,0.468,848162,4169620,0
145547,214166,130682,2,8,111600,1.116,860116,4169753,0
145550,214170,130634,2,8,331200,3.312,833201,4170065,0
145551,214170,130634,2,8,331200,3.312,833201,4170065,0
145553,214174,130682,2,8,140400,1.404,849416,4169619,0
145558,214188,130983,2,8,369000,3.69,1041217,4169829,0
145561,214196,130682,2,8,241200,2.412,871790,4169601,0
145562,214198,130125,2,8,36900,0.369,813789,4169588,0
145568,214219,130635,2,8,691200,6.912,909312,4169742,0
145569,214220,130929,2,8,372600,3.726,959133,4169580,0
145570,214221,130125,2,8,209700,2.097,806821,4169444,0
145571,214223,130926,2,8,530100,5.301,934518,4169642,0
145573,214226,130921,2,8,336600,3.366,993391,4169549,0
145577,214231,130125,2,8,1834200,18.342,818316,4169962,0
145580,214240,130683,2,8,120600,1.206,877391,4169248,0
145585,214251,130926,2,8,302400,3.024,922171,4169390,0
145589,214256,130125,2,8,187200,1.872,799680,4169225,0
145591,214264,130921,2,8,36000,0.36,1001317,4169081,0
145596,214275,130131,2,8,37800,0.378,760320,4168971,0
145597,214279,130983,2,8,198000,1.98,1064209,4169151,0
145599,214281,130125,2,8,168300,1.683,821390,4169060,0
145601,214286,130682,2,8,440100,4.401,849112,4169078,0
145602,214291,130125,2,8,106200,1.062,805831,4168963,0
145603,214292,130682,2,8,555300,5.553,850790,4169018,0
145606,214301,130131,2,8,21600,0.216,754970,4168760,0
145608,214307,130125,2,8,283500,2.835,823003,4168960,0
145610,214311,130125,2,8,85500,0.855,808146,4168756,0
145612,214314,130184,2,8,313200,3.132,838905,4168823,0
145613,214315,130682,2,8,103500,1.035,846659,4168679,0
145614,214316,130682,2,8,441000,4.41,864629,4168921,0
145616,214320,130126,2,8,259200,2.592,797264,4168999,0
145617,214321,130682,2,8,469800,4.698,841183,4168908,0
145620,214326,130683,2,8,535500,5.355,889766,4168848,0
145621,214326,130683,2,8,535500,5.355,889766,4168848,0
145625,214336,130682,2,8,314100,3.141,858525,4168728,0
145630,214351,130125,2,8,185400,1.854,816691,4168517,0
145631,214352,130682,2,8,398700,3.987,852394,4168655,0
145633,214355,130125,2,8,59400,0.594,807072,4168420,0
145634,214358,130921,2,8,134100,1.341,1001862,4168501,0
145635,214361,130682,2,8,180000,1.8,847788,4168549,0
145640,214369,130126,2,8,199800,1.998,791809,4168428,0
145646,214381,130131,2,8,44100,0.441,759388,4168195,0
145647,214384,130921,2,8,93600,0.936,1032474,4168344,0
145649,214388,130682,2,8,834300,8.343,844656,4168611,0
145650,214389,130682,2,8,25200,0.252,874762,4168132,0
145651,214391,130984,2,8,254700,2.547,955497,4168280,0
145654,214396,130184,2,8,441000,4.41,834793,4168429,0
145657,214403,130683,2,8,98100,0.981,890491,4168117,0
145661,214416,130126,2,8,406800,4.068,792925,4168405,0
145662,214417,130682,2,8,260100,2.601,848676,4168132,0
145664,214422,130125,2,8,78300,0.783,807885,4168031,0
145665,214425,130984,2,8,120600,1.206,951585,4168078,0
145671,214431,130683,2,8,59400,0.594,879374,4167906,0
145680,214448,130682,2,8,177300,1.773,864408,4167888,0
145682,214452,130184,2,8,90900,0.909,838119,4167786,0
145685,214457,130126,2,8,172800,1.728,785371,4168040,0
145686,214459,130184,2,8,199800,1.998,840211,4167788,0
145690,214467,130682,2,8,509400,5.094,856948,4167952,0
145700,214487,130926,2,8,142200,1.422,942725,4167523,0
145704,214494,130921,2,8,97200,0.972,1035598,4167496,0
145707,214499,130184,2,8,75600,0.756,830554,4167479,0
145709,214502,130126,2,8,77400,0.774,788474,4167473,0
145710,214503,130125,2,8,73800,0.738,822107,4167480,0
145715,214512,130634,2,8,2347200,23.472,831748,4170060,0
145716,214512,130634,2,8,2347200,23.472,831748,4170060,0
145717,214513,130682,2,8,298800,2.988,866116,4167506,0
145718,214517,130125,2,8,252000,2.52,800878,4167466,0
145720,214524,130984,2,8,207900,2.079,951141,4167393,0
